id,data,writer_id,node_number,start_time,end_time,cum_diff,time_diff
667,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
668,1,1,1,38:59.4,38:59.4,00:00.0,1.80E-05
669,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
670,1,1,1,38:59.4,38:59.4,00:00.0,1.50E-05
671,1,1,1,38:59.4,38:59.4,00:00.0,1.40E-05
672,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
673,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
674,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
675,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
676,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
677,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
678,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
679,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
680,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
681,1,1,1,38:59.4,38:59.4,00:00.0,1.70E-05
682,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
683,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
684,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
685,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
686,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
687,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
688,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
689,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
690,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
691,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
692,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
693,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
694,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
695,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
696,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
697,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
698,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
699,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
700,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
701,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
702,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
703,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
704,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
705,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
706,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
707,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
708,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
709,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
710,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
711,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
712,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
713,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
714,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
715,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
716,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
717,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
718,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
719,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
720,1,1,1,38:59.4,38:59.4,00:00.0,1.60E-05
721,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
722,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
723,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
724,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
725,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
726,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
727,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
728,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
729,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
730,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
731,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
732,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
733,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
734,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
735,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
736,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
737,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
738,1,1,1,38:59.4,38:59.4,00:00.0,4.50E-05
739,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
740,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
741,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
742,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
743,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
744,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
745,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
746,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
747,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
748,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
749,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
750,1,1,1,38:59.4,38:59.4,00:00.0,4.20E-05
751,1,1,1,38:59.4,38:59.4,00:00.0,1.40E-05
752,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
753,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
754,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
755,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
756,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
757,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
758,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
759,1,1,1,38:59.4,38:59.4,00:00.0,1.70E-05
760,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
761,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
762,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
763,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
764,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
765,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
766,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
767,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
768,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
769,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
770,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
771,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
772,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
773,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
774,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
775,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
776,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
777,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
778,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
779,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
780,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
781,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
782,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
783,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
784,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
785,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
786,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
787,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
788,1,1,1,38:59.4,38:59.4,00:00.0,1.60E-05
789,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
790,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
791,1,1,1,38:59.4,38:59.4,00:00.0,3.20E-05
792,1,1,1,38:59.4,38:59.4,00:00.0,2.90E-05
793,1,1,1,38:59.4,38:59.4,00:00.0,1.60E-05
794,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
795,1,1,1,38:59.4,38:59.4,00:00.0,1.40E-05
796,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
797,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
798,1,1,1,38:59.4,38:59.4,00:00.0,2.00E-05
799,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
800,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
801,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
802,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
803,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
804,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
805,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
806,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
807,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
808,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
809,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
810,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
811,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
812,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
813,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
814,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
815,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
816,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
817,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
818,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
819,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
820,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
821,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
822,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
823,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
824,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
825,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
826,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
827,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
828,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
829,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
830,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
831,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
832,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
833,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
834,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
835,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
836,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
837,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
838,1,1,1,38:59.4,38:59.4,00:00.0,1.80E-05
839,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
840,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
841,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
842,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
843,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
844,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
845,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
846,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
847,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
848,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
849,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
850,1,1,1,38:59.4,38:59.4,00:00.0,1.40E-05
851,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
852,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
853,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
854,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
855,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
856,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
857,1,1,1,38:59.4,38:59.4,00:00.0,6.40E-05
858,1,1,1,38:59.4,38:59.4,00:00.0,4.20E-05
859,1,1,1,38:59.4,38:59.4,00:00.0,3.10E-05
860,1,1,1,38:59.4,38:59.4,00:00.0,2.20E-05
861,1,1,1,38:59.4,38:59.4,00:00.0,2.10E-05
862,1,1,1,38:59.4,38:59.4,00:00.0,2.10E-05
863,1,1,1,38:59.4,38:59.4,00:00.0,2.00E-05
864,1,1,1,38:59.4,38:59.4,00:00.0,2.00E-05
865,1,1,1,38:59.4,38:59.4,00:00.0,2.00E-05
866,1,1,1,38:59.4,38:59.4,00:00.0,2.40E-05
867,1,1,1,38:59.4,38:59.4,00:00.0,3.50E-05
868,1,1,1,38:59.4,38:59.4,00:00.0,1.70E-05
869,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
870,1,1,1,38:59.4,38:59.4,00:00.0,1.40E-05
871,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
872,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
873,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
874,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
875,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
876,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
877,1,1,1,38:59.4,38:59.4,00:00.0,1.90E-05
878,1,1,1,38:59.4,38:59.4,00:00.0,5.40E-05
879,1,1,1,38:59.4,38:59.4,00:00.0,4.10E-05
880,1,1,1,38:59.4,38:59.4,00:00.0,3.00E-05
881,1,1,1,38:59.4,38:59.4,00:00.0,2.00E-05
882,1,1,1,38:59.4,38:59.4,00:00.0,1.80E-05
883,1,1,1,38:59.4,38:59.4,00:00.0,1.90E-05
884,1,1,1,38:59.4,38:59.4,00:00.0,2.00E-05
885,1,1,1,38:59.4,38:59.4,00:00.0,2.10E-05
886,1,1,1,38:59.4,38:59.4,00:00.0,2.00E-05
887,1,1,1,38:59.4,38:59.4,00:00.0,4.00E-05
888,1,1,1,38:59.4,38:59.4,00:00.0,6.80E-05
889,1,1,1,38:59.4,38:59.4,00:00.0,5.10E-05
890,1,1,1,38:59.4,38:59.4,00:00.0,1.70E-05
891,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
892,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
893,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
894,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
895,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
896,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
897,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
898,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
899,1,1,1,38:59.4,38:59.4,00:00.0,1.80E-05
900,1,1,1,38:59.4,38:59.4,00:00.0,1.70E-05
901,1,1,1,38:59.4,38:59.4,00:00.0,1.70E-05
902,1,1,1,38:59.4,38:59.4,00:00.0,2.50E-05
903,1,1,1,38:59.4,38:59.4,00:00.0,3.60E-05
904,1,1,1,38:59.4,38:59.4,00:00.0,2.90E-05
905,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
906,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
907,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
908,1,1,1,38:59.4,38:59.4,00:00.0,1.40E-05
909,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
910,1,1,1,38:59.4,38:59.4,00:00.0,1.40E-05
911,1,1,1,38:59.4,38:59.4,00:00.0,1.40E-05
912,1,1,1,38:59.4,38:59.4,00:00.0,1.40E-05
913,1,1,1,38:59.4,38:59.4,00:00.0,1.50E-05
914,1,1,1,38:59.4,38:59.4,00:00.0,1.40E-05
915,1,1,1,38:59.4,38:59.4,00:00.0,1.40E-05
916,1,1,1,38:59.4,38:59.4,00:00.0,2.20E-05
917,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
918,1,1,1,38:59.4,38:59.4,00:00.0,1.40E-05
919,1,1,1,38:59.4,38:59.4,00:00.0,2.80E-05
920,1,1,1,38:59.4,38:59.4,00:00.0,3.00E-05
921,1,1,1,38:59.4,38:59.4,00:00.0,1.60E-05
922,1,1,1,38:59.4,38:59.4,00:00.0,1.80E-05
923,1,1,1,38:59.4,38:59.4,00:00.0,1.40E-05
924,1,1,1,38:59.4,38:59.4,00:00.0,3.10E-05
925,1,1,1,38:59.4,38:59.4,00:00.0,2.90E-05
926,1,1,1,38:59.4,38:59.4,00:00.0,2.00E-05
927,1,1,1,38:59.4,38:59.4,00:00.0,2.10E-05
928,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
929,1,1,1,38:59.4,38:59.4,00:00.0,6.30E-05
930,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
931,1,1,1,38:59.4,38:59.4,00:00.0,3.10E-05
932,1,1,1,38:59.4,38:59.4,00:00.0,2.10E-05
933,1,1,1,38:59.4,38:59.4,00:00.0,1.40E-05
934,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
935,1,1,1,38:59.4,38:59.4,00:00.0,1.40E-05
936,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
937,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
938,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
939,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
940,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
941,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
942,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
943,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
944,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
945,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
946,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
947,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
948,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
949,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
950,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
951,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
952,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
953,1,1,1,38:59.4,38:59.4,00:00.0,1.40E-05
954,1,1,1,38:59.4,38:59.4,00:00.0,1.70E-05
955,1,1,1,38:59.4,38:59.4,00:00.0,3.40E-05
956,1,1,1,38:59.4,38:59.4,00:00.0,4.00E-05
957,1,1,1,38:59.4,38:59.4,00:00.0,4.00E-05
958,1,1,1,38:59.4,38:59.4,00:00.0,3.00E-05
959,1,1,1,38:59.4,38:59.4,00:00.0,3.10E-05
960,1,1,1,38:59.4,38:59.4,00:00.0,2.40E-05
961,1,1,1,38:59.4,38:59.4,00:00.0,1.50E-05
962,1,1,1,38:59.4,38:59.4,00:00.0,1.50E-05
963,1,1,1,38:59.4,38:59.4,00:00.0,1.40E-05
964,1,1,1,38:59.4,38:59.4,00:00.0,7.30E-05
965,1,1,1,38:59.4,38:59.4,00:00.0,1.50E-05
966,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
967,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
968,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
969,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
970,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
971,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
972,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
973,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
974,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
975,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
976,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
977,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
978,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
979,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
980,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
981,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
982,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
983,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
984,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
985,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
986,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
987,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
988,1,1,1,38:59.4,38:59.4,00:00.0,1.70E-05
989,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
990,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
991,1,1,1,38:59.4,38:59.4,00:00.0,3.50E-05
992,1,1,1,38:59.4,38:59.4,00:00.0,1.80E-05
993,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
994,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
995,1,1,1,38:59.4,38:59.4,00:00.0,1.80E-05
996,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
997,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
998,1,1,1,38:59.4,38:59.4,00:00.0,1.30E-05
999,1,1,1,38:59.4,38:59.4,00:00.0,1.20E-05
1000,1,1,1,38:59.4,38:59.4,00:00.0,-1.53E-02